title,content
嵌入式软件工程师,精通STM
嵌入式软件工程师,熟练掌握
嵌入式软件工程师,熟悉嵌入式软件设计方法
嵌入式软件工程师,熟悉使用软件版本管理工具
嵌入式软件工程师,熟悉阅读英文文档
ERP系统工程师,精通或熟悉金蝶ERP系统流程
ERP系统工程师,熟悉K3ERP系统运作流程
ERP系统工程师,熟悉制造行业
PHP开发工程师,精通PHP语言
PHP开发工程师,熟练掌握TP
PHP开发工程师,熟悉PHP编码规范
PHP开发工程师,熟练掌握html
PHP开发工程师,熟悉LAMP
Java开发工程师,熟悉Hadoop
Java开发工程师,熟悉数据挖掘策略与算法
Java开发工程师,熟悉SQL
Java开发工程师,熟练掌握使用
系统工程师,熟悉港口业务
系统工程师,熟练掌握Web开发框架
系统工程师,熟练掌握Oracle
系统工程师,熟悉openlayers
系统工程师,了解linux基本操作
数据挖掘工程师,精通各种数据挖掘算法及其原理
数据挖掘工程师,精通SQL
数据挖掘工程师,熟练掌握使用Python或R语言
iOS开发工程师,熟练掌握MacOS
iOS开发工程师,熟练掌握使用
iOS开发工程师,熟悉IO
iOS开发工程师,精通性能调试
iOS开发工程师,熟练掌握各种开发测试工具
软件应用工程师,熟悉软件开发
软件应用工程师,熟悉开发流程
软件开发工程师,熟悉C语言编程
软件开发工程师,熟悉STM32
软件开发工程师,熟练掌握实时操作系统uCos编程
软件开发工程师,熟练掌握
软件开发工程师,熟悉自动控制系统
软件开发工程师,熟悉医疗软件设计方法
软件开发工程师,熟悉软件开发流程
电控工程师,精通C语言
电控工程师,熟练掌握一种集成开发环境比如Keil
软件工程师,熟悉C++编程语言
软件工程师,熟悉SQL语言
软件工程师,熟悉面向对象程序设计思想
.NET开发工程师,熟悉c#.net编程
.NET开发工程师,熟悉各种应用服务接口开发
.NET开发工程师,熟悉云平台应用和部署
前端开发工程师,精通web前端开发相关技术
前端开发工程师,熟悉vue
PHP开发工程师,熟悉Redis等nosql缓存
PHP开发工程师,精通PHP
PHP开发工程师,了解交互式接口
PHP开发工程师,熟悉Linux基本操作
PHP开发工程师,熟练掌握Linux环境下nginx
Java开发工程师,熟练掌握HTML
Java开发工程师,熟悉springboot
Java开发工程师,熟悉MySQL
Java开发工程师,熟悉SQL语言
Java开发工程师,熟悉应用服务器
Java开发工程师,熟悉Tomcat
PHP开发工程师,精通PHP
PHP开发工程师,熟悉设计模式和算法
PHP开发工程师,熟悉Yii
PHP开发工程师,熟悉数据库
PHP开发工程师,精通SQL和数据结构
PHP开发工程师,熟悉memcache
PHP开发工程师,了解各自的优缺点以及使用场景
系统集成工程师,熟悉系统集成售前及售后工作
系统集成工程师,熟练掌握使用word
系统集成工程师,熟悉方案
安卓系统开发工程师,熟悉Linux
安卓系统开发工程师,熟悉Android系统框架
安卓系统开发工程师,熟练掌握根据需要进行相应改造
安卓系统开发工程师,熟悉各种Android调试工具
平面设计师,熟练掌握使用各种制图软件
软件工程师,熟悉操作系统
软件工程师,熟悉数据库设计
软件工程师,熟练掌握至少1门编程语言
Java开发工程师,精通Java语言
Java开发工程师,熟悉软件开发流程和常用项目构建工具
Java开发工程师,熟练掌握使用Spring
Java开发工程师,熟练掌握应用Web前端技术
Java开发工程师,熟悉数据库技术
Java开发工程师,熟悉缓存
软件工程师,精通C#.NET开发
软件工程师,熟练掌握使用各种关系数据库
软件工程师,熟练掌握使用C#
软件工程师,熟悉ET框架
.NET开发工程师,熟悉数据库编程
.NET开发工程师,精通数据库应用
.NET开发工程师,熟练掌握C#
.NET开发工程师,精通netcore尤佳
.NET开发工程师,熟练掌握使用ASP.net
.NET开发工程师,熟悉SQL
.NET开发工程师,熟练掌握使用SQL语言
.NET开发工程师,熟练掌握使用存储过程
.NET开发工程师,熟悉应用服务器
Java架构师,熟悉JVM原理
Java架构师,熟悉Java
Java架构师,熟悉Spring
Java架构师,熟悉分布式
Java架构师,熟悉ActiveMQ
Java架构师,熟练掌握Linux
Java架构师,熟悉Linux环境
Java架构师,熟悉主流开源框架
Java工程师,熟悉MVC开发架构
Java工程师,熟悉了解
Java工程师,熟悉Mysql
Python开发工程师,熟悉Python编程
Python开发工程师,熟悉Redis
制御开发课软件工程师,熟练掌握使用C++
制御开发课软件工程师,熟悉TCP
制御开发课软件工程师,熟悉一种主流数据库的开发
制御开发课软件工程师,熟悉Android系统体系和结构
制御开发课软件工程师,熟悉了解
制御开发课软件工程师,熟悉Android
制御开发课软件工程师,了解嵌入式系统的开发
制御开发课软件工程师,熟悉相关的硬件和电路基础
上位机软件工程师,熟练掌握使用
上位机软件工程师,熟悉设备上位机软件开发流程
上位机软件工程师,熟悉常用运动控制卡VC++
上位机软件工程师,熟悉常用工业可编程仪器的通信协议接口
Java开发工程师,熟练掌握spring+mybatis
Java开发工程师,熟悉html
Java开发工程师,熟练掌握使用eclipse+maven
Java开发工程师,熟悉版本管理
Java开发工程师,熟练掌握使用shell命令
Java开发工程师,了解webservice
Java开发工程师,熟练掌握常见的索引优化方法
Java开发工程师,了解常见的数据库锁机制
Java开发工程师,熟练掌握
PHP开发工程师,精通Mysql
PHP开发工程师,熟悉php主流开发框架
PHP开发工程师,熟悉redis
PHP开发工程师,熟悉linux环境及常用命令
Java开发工程师,熟悉SSH三大主流技术框架
Java开发工程师,精通HTML
Java开发工程师,熟练掌握应用
Java开发工程师,熟练掌握
Java开发工程师,精通SQL语句
Java开发工程师,熟悉存储过程
嵌入式软件工程师,精通C语言
嵌入式软件工程师,熟练掌握使用STM系列单片机
嵌入式软件工程师,熟悉CAN
PHP开发工程师,熟悉移动Web前端开发
PHP开发工程师,熟悉AJAX技术
PHP开发工程师,熟悉MySQL
Java软件工程师,熟练掌握JSP
Java软件工程师,熟练掌握JS
Java软件工程师,熟练掌握oracle
Java软件工程师,熟练掌握使用SVN进行团队合作开发
Java软件工程师,熟悉主流开源中间件
软件工程师,熟悉JavaScript
软件工程师,熟练掌握React框架
软件工程师,熟悉Java编程语言
软件工程师,熟练掌握C
软件工程师,熟练掌握单片机
软件工程师,熟练掌握
嵌入式软件开发工程师,熟悉至少一种嵌入式操作系统
嵌入式软件开发工程师,熟悉软件的开发流程
嵌入式软件开发工程师,精通单片机原理
嵌入式软件开发工程师,熟悉各类传感器的使用
嵌入式软件开发工程师,熟练掌握
嵌入式软件开发工程师,熟悉TCP
嵌入式软件开发工程师,熟练掌握网络编程
嵌入式软件开发工程师,熟悉GPRS
嵌入式软件开发工程师,熟练掌握使用示波器
大数据开发工程师,熟练掌握Java
Java资深开发工程师,熟悉面向对象编程
Java资深开发工程师,熟悉TCP
Java资深开发工程师,熟悉多线程编程
Java资深开发工程师,熟悉jvm
Java资深开发工程师,熟悉MySQL
Java资深开发工程师,熟练掌握使用maven
Java资深开发工程师,熟悉消息中间件
Java资深开发工程师,熟悉linux系统
Java资深开发工程师,熟悉docker
Java资深开发工程师,了解nodejs
MAC软件开发工程师,熟练掌握
MAC软件开发工程师,熟悉c
MAC软件开发工程师,熟练掌握常用数据结构
MAC软件开发工程师,熟练掌握常用设计模式
JAVE工程师,熟悉IO
JAVE工程师,熟练掌握Spring
JAVE工程师,熟练掌握数据库相关知识
JAVE工程师,熟练掌握使用MySQL
JAVE工程师,熟悉Java分布式框架
JAVE工程师,熟悉Dubbo
JAVE工程师,熟练掌握Linux常用命令
大数据开发工程师,熟悉Java
大数据开发工程师,熟悉Hadoop大数据处理系统的开发
大数据开发工程师,熟练掌握地
大数据开发工程师,熟悉分布式系统
汽车碰撞安全CAE工程师,熟悉整车开发流程
汽车碰撞安全CAE工程师,熟悉有限元技术
汽车碰撞安全CAE工程师,熟练掌握使用ANSA
汽车碰撞安全CAE工程师,熟练掌握阅读专业英文文献
Python开发工程师,熟练掌握基础数据结构和python开发
Python开发工程师,熟悉常用的开源web框架
Python开发工程师,熟悉数据库技术
.NET开发工程师,熟练掌握编写程序
.NET开发工程师,熟悉.NET开发语言
后端工程师,熟悉软件开发过程
后端工程师,熟悉软件设计过程
后端工程师,熟悉设计模式并熟练应用设计模式
后端工程师,熟练掌握运用面向对象原理
后端工程师,熟悉常用设计模式
后端工程师,熟练掌握使用Docker进行应用封装
后端工程师,熟练掌握使用Git源代码管理软件
机器视觉算法工程师,熟练掌握使用
机器视觉算法工程师,精通点云处理算法
机器视觉算法工程师,精通C
系统架构师,熟悉设计模式
系统架构师,熟悉Spring
系统架构师,熟练掌握工作原理
系统架构师,熟悉分布式缓存
Java开发工程师,熟悉jQuery
Java开发工程师,熟悉HMTL
Java开发工程师,熟悉UML语言
Java开发工程师,熟悉Oracle
Java开发工程师,熟悉Linux
PHP开发工程师,精通PHP
PHP开发工程师,熟悉PHP常用框架3
PHP开发工程师,精通一种数据库应用
PHP开发工程师,精通mysql
PHP开发工程师,熟悉代码规范
PHP开发工程师,熟练掌握使用linux
系统运维工程师,熟悉ERP系统
系统运维工程师,熟悉POS前端系统
系统运维工程师,熟悉SQL
Java开发工程师,熟悉IO
Java开发工程师,精通Java
Java开发工程师,熟悉Spring
Java开发工程师,熟悉mysql数据库
Java开发工程师,熟练掌握使用Linux命令
Java开发工程师,熟练掌握使用git
Java开发工程师,熟悉Docker
单片机开发工程师,精通C语言及常用的开发与调试工具
单片机开发工程师,熟练掌握
Android开发工程师,熟悉Android客户端程序开发技能
Android开发工程师,熟悉Android平台UI设计规范
Android开发工程师,熟悉常用的数据库
Android开发工程师,熟悉面向对象编程思想
Java开发工程师,熟练掌握SpringCloud
Java开发工程师,熟练掌握JAVA开发语言
Java开发工程师,熟悉MySQL
Java开发工程师,熟悉Linux
Java开发工程师,熟悉JAVA
JAVA开发工程师,熟练掌握使用以下技术
JAVA开发工程师,熟练掌握SQL编程
JAVA开发工程师,熟悉Oracle
JAVA开发工程师,熟悉常用的开发工具
Java开发工程师,精通Java开发语言
Java开发工程师,熟练掌握
Java开发工程师,熟悉J2EE技术体系
Java开发工程师,熟练掌握springboot
Java开发工程师,熟练掌握Tomcat
Java开发工程师,熟悉WEB前端技术
Java开发工程师,熟悉javascript
Java开发工程师,熟练掌握使用MySQL
Java开发工程师,熟悉使用的MongoDB
Java开发工程师,熟悉软件开发过程
Web前端开发工程师,熟悉node
Web前端开发工程师,熟练掌握使用node命令
Web前端开发工程师,熟练掌握
Web前端开发工程师,熟练掌握使用
Web前端开发工程师,熟悉http协议
Web前端开发工程师,了解restful风格
Web前端开发工程师,了解CORS
Web前端开发工程师,熟练掌握前端开发技术
Web前端开发工程师,了解响应式布局设计
Web前端开发工程师,熟悉各种浏览器的兼容性调试
数据分析师,熟悉至少一种深度学习框架
数据分析师,熟悉Linux开发环境
数据分析师,熟悉一种
运维工程师,精通Linux
运维工程师,熟练掌握
运维工程师,熟练掌握
运维工程师,熟悉大数据运维
FPGA工程师,熟练掌握
FPGA工程师,熟练掌握VHDL
FPGA工程师,熟练掌握Vivado
FPGA工程师,熟练掌握使用示波器
FPGA工程师,了解自动控制原理
FPGA工程师,了解电机相关知识
FPGA工程师,熟练掌握阅读相关芯片的英文技术资料
数据分析师,熟悉电商平台常用数据分析指标
数据分析师,熟练掌握产品运营数据的监控和分析方法
数据分析师,熟悉各大电商平台及社交电商
数据分析师,熟悉数据库基本原理和结构
数据分析师,精通熟练excel公式函数
数据分析师,熟悉数据库
数据分析师,精通各种爬虫工具
算法软件工程师,精通C
算法软件工程师,熟悉使用MATLAB
Java开发工程师,熟悉java
Java开发工程师,熟练掌握Struts
Java开发工程师,熟悉关系型数据库及SQL语言
Java开发工程师,熟练掌握使用MySql
Java开发工程师,熟悉Apache
Java开发工程师,熟悉Linux操作系统等
Java开发工程师,熟悉http
数据分析师,熟练掌握统计模型
